z_real,z_imag,target_real,target_imag
3.623188405797117539e-02,-2.282608695652173836e+00,9.845708791140592164e-03,-6.202796538418575700e-01
1.086956521739130821e-01,-2.282608695652173836e+00,2.945967839652614828e-02,-6.186532463270491000e-01
1.811594202898549888e-01,-2.282608695652173836e+00,4.884231854814471974e-02,-6.154132137066233854e-01
2.536231884057973396e-01,-2.282608695652173836e+00,6.784277261230911571e-02,-6.105849535107816806e-01
3.260869565217392463e-01,-2.282608695652173836e+00,8.631516383954315752e-02,-6.042061468768014088e-01
3.985507246376811530e-01,-2.282608695652173836e+00,1.041204596426074797e-01,-5.963262688622060770e-01
4.710144927536235038e-01,-2.282608695652173836e+00,1.211282117987654422e-01,-5.870059494863241190e-01
5.434782608695654105e-01,-2.282608695652173836e+00,1.372181421528932965e-01,-5.763161970421516456e-01
6.159420289855073172e-01,-2.282608695652173836e+00,1.522815469695962265e-01,-5.643374975932096138e-01
6.884057971014492239e-01,-2.282608695652173836e+00,1.662224972354242047e-01,-5.511588066227224303e-01
7.608695652173915747e-01,-2.282608695652173836e+00,1.789588168305101257e-01,-5.368764504915299884e-01
8.333333333333334814e-01,-2.282608695652173836e+00,1.904228254448912805e-01,-5.215929566533977768e-01
9.057971014492753881e-01,-2.282608695652173836e+00,2.005618382735929739e-01,-5.054158324494543164e-01
9.782608695652177389e-01,-2.282608695652173836e+00,2.093384197483935394e-01,-4.884563127462512311e-01
1.050724637681159646e+00,-2.282608695652173836e+00,2.167303937166086270e-01,-4.708280966947014368e-01
1.123188405797101552e+00,-2.282608695652173836e+00,2.227306174273027128e-01,-4.526460934812926995e-01
1.195652173913043459e+00,-2.282608695652173836e+00,2.273465313115937969e-01,-4.340251961403154279e-01
1.268115942028985810e+00,-2.282608695652173836e+00,2.305995007376452355e-01,-4.150791013277612684e-01
1.340579710144927716e+00,-2.282608695652173836e+00,2.325239695898197179e-01,-3.959191914637470444e-01
1.413043478260869623e+00,-2.282608695652173836e+00,2.331664485907952999e-01,-3.766534938774385166e-01
1.485507246376811530e+00,-2.282608695652173836e+00,2.325843637004322284e-01,-3.573857295884690366e-01
1.557971014492753881e+00,-2.282608695652173836e+00,2.308447916517518961e-01,-3.382144621874504375e-01
1.630434782608696231e+00,-2.282608695652173836e+00,2.280231107092738352e-01,-3.192323549929832471e-01
1.702898550724637694e+00,-2.282608695652173836e+00,2.242015950652034850e-01,-3.005255423214429622e-01
1.775362318840580045e+00,-2.282608695652173836e+00,2.194679809507799895e-01,-2.821731183652884667e-01
1.847826086956521507e+00,-2.282608695652173836e+00,2.139140315770124423e-01,-2.642467448892506510e-01
1.920289855072463858e+00,-2.282608695652173836e+00,2.076341264897961503e-01,-2.468103767708897389e-01
