z_re,z_im,w_re,w_im
-2.7966101694915255,1.1694915254237293,1.4445618236344928,-1.9098902504237336
-2.7966101694915255,1.2711864406779663,1.5141734183414233,-1.8630267644761145
-2.7966101694915255,1.3728813559322033,1.5850267771717372,-1.8197875702607909
-2.7966101694915255,1.4745762711864412,1.6569786134627504,-1.7799814402794485
-2.7966101694915255,1.5762711864406782,1.729898079270552,-1.743413028358828
-2.7966101694915255,1.6779661016949152,1.8036641475045925,-1.7098895298639873
-2.7966101694915255,1.7796610169491531,1.8781636959011712,-1.6792253391655665
-2.7966101694915255,1.8813559322033901,1.9532901773177125,-1.651245108806338
-2.7966101694915255,1.9830508474576272,1.6192788928601898,-6.4926116548887345
-2.7966101694915255,2.084745762711865,1.695361890509596,-6.469522365913928
-2.7966101694915255,2.186440677966102,1.7717845280611986,-6.448665921247462
-2.7966101694915255,2.288135593220339,1.848460757465073,-6.429917427778826
-2.7966101694915255,2.389830508474577,1.9253092084135823,-6.41316370870219
-2.7966101694915255,2.491525423728814,2.002253166464278,-6.398302253593183
-2.7966101694915255,2.593220338983051,2.0792205565742767,-6.385240044223954
-2.7966101694915255,2.694915254237289,2.1561439123409096,-6.3738923421793965
-2.7966101694915255,2.796610169491526,2.2329603205374835,-6.364181503090248
-2.7966101694915255,2.898305084745763,2.3096113371378912,-6.356035863735809
-2.7966101694915255,3.0,2.3860428753910985,-6.349388732475478
-2.694915254237288,-3.0,10.005208372028504,-2.026601025277011
-2.694915254237288,-2.8983050847457625,9.98246043880578,-1.9953158659410866
-2.694915254237288,-2.7966101694915255,9.960645975806315,-1.9640046701963405
-2.694915254237288,-2.694915254237288,9.939785385989058,-1.9326714008172776
-2.694915254237288,-2.593220338983051,9.919894508225017,-1.9013163032878448
-2.694915254237288,-2.4915254237288136,9.900984278176207,-1.869934634732039
-2.694915254237288,-2.389830508474576,9.883060520615182,-1.838515078638285
-2.694915254237288,-2.288135593220339,9.866123925205413,-1.807037776832896
-2.694915254237288,-2.1864406779661016,9.850170270000534,-1.7754718981021298
-2.694915254237288,-2.084745762711864,9.835190972145623,-1.7437726507935651
-2.694915254237288,-1.9830508474576272,9.821174064301518,-1.7118776365822859
-2.694915254237288,-1.8813559322033897,9.80810571899434,-1.6797024379996017
-2.694915254237288,-1.7796610169491525,9.795972471946767,-1.6471353397154032
-2.694915254237288,-1.6779661016949152,9.784764329055125,-1.6140311137941021
-2.694915254237288,-1.5762711864406778,9.77447897742542,-1.5802038697852288
-2.694915254237288,-1.4745762711864405,1.3036662517288853,-2.429582763138529
-2.694915254237288,-1.3728813559322033,1.2952797183449556,-2.393549019770139
-2.694915254237288,-1.271186440677966,1.2879191016730531,-2.355909882034347
-2.694915254237288,-1.1694915254237288,1.2816856437607975,-2.316237799578265
-2.694915254237288,-1.0677966101694913,1.2767336814896055,-2.2740319764570334
-2.694915254237288,-0.9661016949152543,1.2732842523784986,-2.2287237583585684
-2.694915254237288,-0.8644067796610169,1.271637906627416,-2.1796940711157315
-2.694915254237288,-0.7627118644067794,1.2721837024819376,-2.126308126473644
-2.694915254237288,-0.6610169491525424,1.2753999160824754,-2.067971827840529
-2.694915254237288,-0.5593220338983049,1.281841042759583,-2.00421079826282
-2.694915254237288,-0.45762711864406747,1.2921063190958184,-1.9347657580852178
-2.694915254237288,-0.35593220338983045,1.3067884709333744,-1.8596878419599383
-2.694915254237288,-0.254237288135593,1.3264079597290834,-1.7794082297429998
-2.694915254237288,-0.15254237288135553,1.9970630426200424,-5.904103099523905
-2.694915254237288,-0.05084745762711851,2.0275090695339566,-5.816247574629661
-2.694915254237288,0.05084745762711895,2.063442201035754,-5.726589654595245
-2.694915254237288,0.15254237288135597,2.1046455814038025,-5.636605433010008
-2.694915254237288,0.25423728813559343,2.1507511533389785,-5.547699268441839
-2.694915254237288,0.3559322033898309,2.201298050931613,-5.461090704382359
-2.694915254237288,0.4576271186440679,2.2557894322263032,-5.377751083949292
-2.694915254237288,0.5593220338983054,2.313737315205886,-5.2983871670414775
-2.694915254237288,0.6610169491525424,2.374691580128018,-5.2234588470976595
-2.694915254237288,0.7627118644067798,2.438254331233543,-5.153215814390306
-2.694915254237288,0.8644067796610173,2.504083278269989,-5.08774079203053
