z_re,z_im,w_re,w_im
-2.593220338983051,0.3559322033898309,-4.509452318563436,-2.145392787764768
-2.593220338983051,0.4576271186440679,-4.509606379157734,-2.158226841749502
-2.593220338983051,0.5593220338983054,-4.511043545140472,-2.171758160691271
-2.593220338983051,0.6610169491525424,-4.513461878526036,-2.1861871599446254
-2.593220338983051,0.7627118644067798,-4.51655946428204,-2.2016232790623294
-2.593220338983051,0.8644067796610173,-4.5200543290515105,-2.2181014535864954
-2.593220338983051,0.9661016949152543,-4.523696030236677,-2.235599236925489
-2.593220338983051,1.0677966101694913,-5.213203850614721,3.1088345488025344
-2.593220338983051,1.1694915254237293,0.2646964124258403,4.897380779632297
-2.593220338983051,1.2711864406779663,0.2617415368879087,4.877311459250132
-2.593220338983051,1.3728813559322033,0.25926833243571434,4.8566073876579035
-2.593220338983051,1.4745762711864412,0.2573485325688193,4.835388672045789
-2.593220338983051,1.5762711864406782,0.2560268923827336,4.813771976283517
-2.593220338983051,1.6779661016949152,0.2553254339979004,4.791866775407502
-2.593220338983051,1.7796610169491531,0.2552476390690416,4.769772818164811
-2.593220338983051,1.8813559322033901,0.2557824291114691,4.747578604648997
-2.593220338983051,1.9830508474576272,3.684527128422415,3.1017607883011418
-2.593220338983051,2.084745762711865,3.6862134619031663,3.0795838030655887
-2.593220338983051,2.186440677966102,3.688426210649225,3.0575008834659396
-2.593220338983051,2.288135593220339,3.69112828270518,3.035554564596065
-2.593220338983051,2.389830508474577,3.694281877509497,3.0137778594793834
-2.593220338983051,2.491525423728814,3.6978499056048095,2.992195474072883
-2.593220338983051,2.593220338983051,3.701797018743732,2.97082505964336
-2.593220338983051,2.694915254237289,3.706090302930652,2.9496784344913163
-2.593220338983051,2.796610169491526,3.7106996905350353,2.9287627263347886
-2.593220338983051,2.898305084745763,3.7155981470636807,2.9080814037421634
-2.593220338983051,3.0,3.720761684588621,2.8876351792748007
-2.4915254237288136,-3.0,1.3116729738429305,-4.623524929722063
-2.4915254237288136,-2.8983050847457625,1.2959485885092783,-4.649121280965033
-2.4915254237288136,-2.7966101694915255,1.2806979801312863,-4.675288384990109
-2.4915254237288136,-2.694915254237288,1.2659559411341925,-4.7020212186743535
-2.4915254237288136,-2.593220338983051,1.2517584878271313,-4.729313699539428
-2.4915254237288136,-2.4915254237288136,1.2381431126778892,-4.757158752003036
-2.4915254237288136,-2.389830508474576,1.2251491485883963,-4.785548349127925
-2.4915254237288136,-2.288135593220339,1.2128182689106703,-4.8144734994206235
-2.4915254237288136,-2.1864406779661016,1.2011951468748818,-4.843924135683452
-2.4915254237288136,-2.084745762711864,1.1903282956747518,-4.873888846793569
-2.4915254237288136,-1.9830508474576272,1.1802711042162817,-4.904354372719213
-2.4915254237288136,-1.8813559322033897,1.1710830712019071,-4.935304757123003
-2.4915254237288136,-1.7796610169491525,1.162831218193853,-4.966720019628951
-2.4915254237288136,-1.6779661016949152,1.1555916249209395,-4.998574170802584
-2.4915254237288136,-1.5762711864406778,1.1494509686064354,-5.030832348128672
-2.4915254237288136,-1.4745762711864405,-2.9726268817274386,-1.0075047528683054
-2.4915254237288136,-1.3728813559322033,-2.976261195219294,-1.0404093998355715
-2.4915254237288136,-1.271186440677966,-2.9784632210181483,-1.073512593886643
-2.4915254237288136,-1.1694915254237288,-2.9790998465489014,-1.1066879788489812
-2.4915254237288136,-1.0677966101694913,-2.9780344524631075,-1.139763458559945
-2.4915254237288136,-0.9661016949152543,-2.9751384889756403,-1.1725090388182868
-2.4915254237288136,-0.8644067796610169,-2.9703108142991943,-1.2046255021612808
-2.4915254237288136,-0.7627118644067794,-2.963506896771143,-1.2357378903062086
-2.4915254237288136,-0.6610169491525424,-2.954778293795029,-1.2654004469987314
-2.4915254237288136,-0.5593220338983049,-2.9443184827970312,-1.2931220116304707
-2.4915254237288136,-0.45762711864406747,-2.9325035866353,-1.3184202679582613
-2.4915254237288136,-0.35593220338983045,-2.9199079718382235,-1.340905895541508
-2.4915254237288136,-0.254237288135593,-2.907271963617149,-1.360381662470135
-2.4915254237288136,-0.15254237288135553,-4.549954705586843,-2.088001064947896
-2.4915254237288136,-0.05084745762711851,-4.539627677984344,-2.101978569183642
-2.4915254237288136,0.05084745762711895,-4.531407921488623,-2.1140049072221365
-2.4915254237288136,0.15254237288135597,-4.525605355925965,-2.1248227251591842
-2.4915254237288136,0.25423728813559343,-4.522259111147487,-2.135179144428703
-2.4915254237288136,0.3559322033898309,-4.521187207326161,-2.1457276232510716
-2.4915254237288136,0.4576271186440679,-4.522061898635269,-2.1569752916464138
-2.4915254237288136,0.5593220338983054,-4.524482904958583,-2.1692712311810283
-2.4915254237288136,0.6610169491525424,-4.528033985144376,-2.182820845744429
-2.4915254237288136,0.7627118644067798,-4.532319992851651,-2.1977118624330405
-2.4915254237288136,0.8644067796610173,-4.5369876860529565,-2.2139423625000303
-2.4915254237288136,0.9661016949152543,-4.541735176189912,-2.2314460622244052
-2.4915254237288136,1.0677966101694913,-5.232246934678046,3.11277377479124
-2.4915254237288136,1.1694915254237293,0.2447726395866472,4.900942117079208
-2.4915254237288136,1.2711864406779663,0.24107116761077907,4.880371755589431
-2.4915254237288136,1.3728813559322033,0.2379881575559355,4.859079968024961
-2.4915254237288136,1.4745762711864412,0.23559190588447898,4.8372185406758295
-2.4915254237288136,1.5762711864406782,0.23391927504847831,4.81493086093386
-2.4915254237288136,1.6779661016949152,0.23298135112766427,4.792348245206076
-2.4915254237288136,1.7796610169491531,0.23276882091414475,4.7695876454835835
-2.4915254237288136,1.8813559322033901,0.233256931928858,4.746750499532028
-2.4915254237288136,1.9830508474576272,3.662029243393257,3.1003225975753326
-2.4915254237288136,2.084745762711865,3.663804231291821,3.0775742313301273
-2.4915254237288136,2.186440677966102,3.666154383378009,3.054961759794424
-2.4915254237288136,2.288135593220339,3.669031558557413,3.032528648803094
-2.4915254237288136,2.389830508474577,3.6723883100923813,3.0103071571092244
-2.4915254237288136,2.491525423728814,3.676179357613445,2.988320011067904
-2.4915254237288136,2.593220338983051,3.680362587123995,2.966582056223977
-2.4915254237288136,2.694915254237289,3.684899654500013,2.9451018125995687
-2.4915254237288136,2.796610169491526,3.6897562691577726,2.923882884996423
-2.4915254237288136,2.898305084745763,3.6949022307832236,2.9029252005777595
-2.4915254237288136,3.0,3.7003112848797923,2.882226062822251
-2.389830508474576,-3.0,1.2861428988990362,-4.607282021720986
-2.389830508474576,-2.8983050847457625,1.2698285680917074,-4.6333369031413065
-2.389830508474576,-2.7966101694915255,1.2539919703980975,-4.659997323634936
-2.389830508474576,-2.694915254237288,1.2386689144695195,-4.687259340254009
-2.389830508474576,-2.593220338983051,1.2238963145786281,-4.715118152269927
-2.389830508474576,-2.4915254237288136,1.2097124429534387,-4.743568277802602
-2.389830508474576,-2.389830508474576,1.1961573181443061,-4.7726037341504135
-2.389830508474576,-2.288135593220339,1.183273264748088,-4.802218193688023
-2.389830508474576,-2.1864406779661016,1.1711056833783602,-4.8324050732447965
-2.389830508474576,-2.084745762711864,1.159704072004636,-4.863157496301571
-2.389830508474576,-1.9830508474576272,1.1491233395360423,-4.894468042658919
-2.389830508474576,-1.8813559322033897,1.1394254478409698,-4.926328167403366
-2.389830508474576,-1.7796610169491525,1.1306814059003012,-4.958727127330987
-2.389830508474576,-1.6779661016949152,1.1229736136362227,-4.991650195116954
-2.389830508474576,-1.5762711864406778,1.1163985030398522,-5.025075865815201
-2.389830508474576,-1.4745762711864405,-3.006065398725113,-1.0030296117871238
-2.389830508474576,-1.3728813559322033,-3.01001589536503,-1.037345995277673
-2.389830508474576,-1.271186440677966,-3.01243359643202,-1.0720077301840067
-2.389830508474576,-1.1694915254237288,-3.0131428348937472,-1.106902049481701
-2.389830508474576,-1.0677966101694913,-3.0119497658205985,-1.1418629887927785
-2.389830508474576,-0.9661016949152543,-3.0086520670874424,-1.1766517922006225
-2.389830508474576,-0.8644067796610169,-3.003059116398291,-1.2109346307831383
-2.389830508474576,-0.7627118644067794,-2.9950279211436643,-1.2442617800273053
-2.389830508474576,-0.6610169491525424,-2.984519627919619,-1.2760575420377935
-2.389830508474576,-0.5593220338983049,-2.971676555043116,-1.3056371972873895
-2.389830508474576,-0.45762711864406747,-2.956906675833248,-1.3322723347045902
