z_re,z_im,w_re,w_im
-1.7796610169491525,0.7627118644067798,1.4556021145401128,5.787442183379568
-1.7796610169491525,0.8644067796610173,1.4371860324024741,5.755245915472759
-1.7796610169491525,0.9661016949152543,1.4191002627084366,5.725252445409693
-1.7796610169491525,1.0677966101694913,1.4013669394327821,5.697419335986721
-1.7796610169491525,1.1694915254237293,1.384004424377473,5.671694010479122
-1.7796610169491525,1.2711864406779663,1.3670274598537229,5.648015377198579
-1.7796610169491525,1.3728813559322033,1.3504473721650507,5.626315416234869
-1.7796610169491525,1.4745762711864412,1.3342723125441456,5.606520689546491
-1.7796610169491525,1.5762711864406782,1.3185075231240888,5.588553745332063
-1.7796610169491525,1.6779661016949152,1.303155616875261,5.572334396835714
-1.7796610169491525,1.7796610169491531,1.288216862034058,5.557780863975543
-1.7796610169491525,1.8813559322033901,1.273689463236665,5.544810773178729
-1.7796610169491525,1.9830508474576272,1.2595698332316334,5.533342016459839
-1.7796610169491525,2.084745762711865,1.2458528505937365,5.5232934751095035
-1.7796610169491525,2.186440677966102,1.2325321002439187,5.514585616471102
-1.7796610169491525,2.288135593220339,1.2196000947675356,5.507140974326125
-1.7796610169491525,2.389830508474577,1.2070484755070154,5.500884524560284
-1.7796610169491525,2.491525423728814,1.1948681931918457,5.49574396822159
-1.7796610169491525,2.593220338983051,1.1830496684741978,5.491649933977431
-1.7796610169491525,2.694915254237289,1.1715829331840064,5.488536111480139
-1.7796610169491525,2.796610169491526,1.160457753426664,5.486339326387203
-1.7796610169491525,2.898305084745763,1.1496637358435957,5.484999566856799
-1.7796610169491525,3.0,1.139190418463259,5.484459970333013
-1.6779661016949152,-3.0,-1.441863340010727,-1.772064021319095
-1.6779661016949152,-2.8983050847457625,-1.4505921514956734,-1.825462867404864
-1.6779661016949152,-2.7966101694915255,-1.459714066352126,-1.8798914704051213
-1.6779661016949152,-2.694915254237288,-1.4692453917355268,-1.935347275690155
-1.6779661016949152,-2.593220338983051,-1.4792024335687008,-1.9918226946430506
-1.6779661016949152,-2.4915254237288136,-1.4896013403815505,-2.049304387954799
-1.6779661016949152,-2.389830508474576,-1.50045791867637,-2.1077725013184594
-1.6779661016949152,-2.288135593220339,-1.5117874176619148,-2.167199861617013
-1.6779661016949152,-2.1864406779661016,-1.5236042817218065,-2.2275511454890498
-1.6779661016949152,-2.084745762711864,-1.5359218697625172,-2.288782036591441
-1.6779661016949152,-1.9830508474576272,-1.5487521416666699,-2.3508383928992935
-1.6779661016949152,-1.8813559322033897,-1.5621053134944094,-2.4136554508541326
-1.6779661016949152,-1.7796610169491525,-1.5759894848489948,-2.477157098857285
-1.6779661016949152,-1.6779661016949152,-1.5904102439470518,-2.541255258156597
-1.6779661016949152,-1.5762711864406778,-1.6053702583673712,-2.6058494141135276
-1.6779661016949152,-1.4745762711864405,-1.6208688621060734,-2.6708263445625144
-1.6779661016949152,-1.3728813559322033,-1.636901652295625,-2.7360600937804023
-1.6779661016949152,-1.271186440677966,-1.6534601115453142,-2.801412239711259
-1.6779661016949152,-1.1694915254237288,-1.6705312740684455,-2.8667324978048843
-1.6779661016949152,-1.0677966101694913,-1.688097455269753,-2.9318596965207577
-1.6779661016949152,-0.9661016949152543,-1.70613606495058,-2.996623146878762
-1.6779661016949152,-0.8644067796610169,-1.7246195234458557,-3.060844411456598
-1.6779661016949152,-0.7627118644067794,-1.7435152976037704,-3.124339457507783
-1.6779661016949152,-0.6610169491525424,-1.7627860694490496,-3.1869211555516417
-1.6779661016949152,-0.5593220338983049,-1.782390044700481,-3.2484020605835764
-1.6779661016949152,-0.45762711864406747,-1.8022814013140298,-3.3085973901379284
-1.6779661016949152,-0.35593220338983045,-1.8224108703735706,-3.3673280942011403
-1.6779661016949152,-0.254237288135593,-1.8427264336052334,-3.424423898729152
-1.6779661016949152,-0.15254237288135553,1.6334728282488131,6.126266014150497
-1.6779661016949152,-0.05084745762711851,1.6129481102382932,6.072901529554244
-1.6779661016949152,0.05084745762711895,1.592401653071005,6.021602633628436
-1.6779661016949152,0.15254237288135597,1.5718880922419016,5.972478778526861
-1.6779661016949152,0.25423728813559343,1.5514605592049686,5.9256198376479645
-1.6779661016949152,0.3559322033898309,1.5311699103988283,5.881095400632541
-1.6779661016949152,0.4576271186440679,1.5110640524511323,5.838954619600249
-1.6779661016949152,0.5593220338983054,1.4911873825228539,5.799226575994249
-1.6779661016949152,0.6610169491525424,1.471580355230679,5.761921113174093
-1.6779661016949152,0.7627118644067798,1.4522791800739423,5.7270300618634185
-1.6779661016949152,0.8644067796610173,1.4333156464242478,5.694528774472035
-1.6779661016949152,0.9661016949152543,1.414717067384675,5.664377880097982
-1.6779661016949152,1.0677966101694913,1.3965063294753786,5.636525173925353
-1.6779661016949152,1.1694915254237293,1.3787020322494126,5.610907561558852
-1.6779661016949152,1.2711864406779663,1.3613187005226028,5.5874529891414575
-1.6779661016949152,1.3728813559322033,1.3443670517321613,5.566082302437048
-1.6779661016949152,1.4745762711864412,1.3278543017685012,5.546710991120872
-1.6779661016949152,1.5762711864406782,1.3117844941750412,5.529250787249161
-1.6779661016949152,1.6779661016949152,1.2961588396123882,5.513611098505798
-1.6779661016949152,1.7796610169491531,1.2809760546997206,5.499700266865659
-1.6779661016949152,1.8813559322033901,1.266232691587072,5.4874266515386125
-1.6779661016949152,1.9830508474576272,1.2519234517371864,5.476699541432444
-1.6779661016949152,2.084745762711865,1.2380414793118906,5.467429907006682
-1.6779661016949152,2.186440677966102,1.2245786312136304,5.459531004482579
-1.6779661016949152,2.288135593220339,1.2115257222086033,5.452918847172425
-1.6779661016949152,2.389830508474577,1.1988727446582468,5.447512559451592
-1.6779661016949152,2.491525423728814,1.186609063231066,5.443234628864685
-1.6779661016949152,2.593220338983051,1.1747235855864417,5.440011071252939
-1.6779661016949152,2.694915254237289,1.1632049104500228,5.43777152280022
-1.6779661016949152,2.796610169491526,1.1520414547707074,5.4364492716713295
-1.6779661016949152,2.898305084745763,1.1412215617944814,5.4359812405769405
-1.6779661016949152,3.0,1.130733591939415,5.4363079302325374
-1.5762711864406778,-3.0,-1.4297287594896417,-1.7683494444384193
-1.5762711864406778,-2.8983050847457625,-1.4383938897815767,-1.8227005274430168
-1.5762711864406778,-2.7966101694915255,-1.4474653014228316,-1.8781592857686191
-1.5762711864406778,-2.694915254237288,-1.4569610951573968,-1.934727625644328
-1.5762711864406778,-2.593220338983051,-1.466899514892969,-1.9924023451880397
-1.5762711864406778,-2.4915254237288136,-1.4772987888597715,-2.0511743297652534
-1.5762711864406778,-2.389830508474576,-1.4881769379683378,-2.1110276820370615
-1.5762711864406778,-2.288135593220339,-1.499551548195901,-2.171938793528173
-1.5762711864406778,-2.1864406779661016,-1.5114395042834954,-2.2338753688857302
-1.5762711864406778,-2.084745762711864,-1.5238566827829758,-2.296795419249004
-1.5762711864406778,-1.9830508474576272,-1.5368176036213135,-2.3606462472921237
-1.5762711864406778,-1.8813559322033897,-1.550335040910478,-2.4253634534298545
-1.5762711864406778,-1.7796610169491525,-1.5644195957720606,-2.490870000160063
-1.5762711864406778,-1.6779661016949152,-1.5790792364863466,-2.5570753791710565
-1.5762711864406778,-1.5762711864406778,-1.5943188142926386,-2.623874933101824
-1.5762711864406778,-1.4745762711864405,-1.6101395665780234,-2.691149389950246
-1.5762711864406778,-1.3728813559322033,-1.6265386228360539,-2.7587646721421337
-1.5762711864406778,-1.271186440677966,-1.6435085324073602,-2.8265720431364065
-1.5762711864406778,-1.1694915254237288,-1.661036836292966,-2.894408651048813
-1.5762711864406778,-1.0677966101694913,-1.6791057078414273,-2.9620985201379684
-1.5762711864406778,-0.9661016949152543,-1.6976916883883417,-3.0294540264204883
-1.5762711864406778,-0.8644067796610169,-1.716765543511706,-3.096277872982439
-1.5762711864406778,-0.7627118644067794,-1.7362922630752384,-3.162365554256343
-1.5762711864406778,-0.6610169491525424,-1.7562312234394444,-3.2275082680083083
-1.5762711864406778,-0.5593220338983049,-1.7765365231412453,-3.2914962012740063
-1.5762711864406778,-0.45762711864406747,-1.7971574942892965,-3.354122084983821
-1.5762711864406778,-0.35593220338983045,-1.8180393815208729,-3.4151848849513193
-1.5762711864406778,-0.254237288135593,-1.8391241695207106,-3.4744934776669414
-1.5762711864406778,-0.15254237288135553,1.6362954126614193,6.074122062515876
-1.5762711864406778,-0.05084745762711851,1.614987092834482,6.018838441331821
-1.5762711864406778,0.05084745762711895,1.593659644172444,5.96578972679154
-1.5762711864406778,0.15254237288135597,1.5723740556889512,5.915096381649251
-1.5762711864406778,0.25423728813559343,1.5511894675314537,5.866856020929082
-1.5762711864406778,0.3559322033898309,1.5301622556141539,5.821142649024026
-1.5762711864406778,0.4576271186440679,1.5093452405162169,5.778006582295417
-1.5762711864406778,0.5593220338983054,1.48878704365585,5.737475011775016
-1.5762711864406778,0.6610169491525424,1.4685316035640392,5.6995531293837915
-1.5762711864406778,0.7627118644067798,1.4486178551022726,5.664225718844709
-1.5762711864406778,0.8644067796610173,1.4290795655671507,5.631459099994805
-1.5762711864406778,0.9661016949152543,1.4099453144184695,5.601203312112287
-1.5762711864406778,1.0677966101694913,1.3912385981848014,5.573394426853219
-1.5762711864406778,1.1694915254237293,1.3729780389983413,5.547956892545487
-1.5762711864406778,1.2711864406779663,1.3551776740250234,5.524805826798612
-1.5762711864406778,1.3728813559322033,1.3378473034740426,5.5038491916207
-1.5762711864406778,1.4745762711864412,1.3209928765040668,5.48498980274575
-1.5762711864406778,1.5762711864406782,1.304616896789716,5.468127141332338
-1.5762711864406778,1.6779661016949152,1.288718832402848,5.453158950703537
-1.5762711864406778,1.7796610169491531,1.2732955176922536,5.439982612868802
-1.5762711864406778,1.8813559322033901,1.2583415377798497,5.428496309046135
-1.5762711864406778,1.9830508474576272,1.2438495889725347,5.4185999753795935
-1.5762711864406778,2.084745762711865,1.2298108107231212,5.410196069776936
-1.5762711864406778,2.186440677966102,1.2162150867206836,5.403190168617057
-1.5762711864406778,2.288135593220339,1.2030513142490453,5.397491413368632
-1.5762711864406778,2.389830508474577,1.1903076421474386,5.393012827282273
-1.5762711864406778,2.491525423728814,1.1779716785805345,5.389671521594326
-1.5762711864406778,2.593220338983051,1.1660306704246626,5.387388809389219
-1.5762711864406778,2.694915254237289,1.1544716564527322,5.386090243633749
-1.5762711864406778,2.796610169491526,1.1432815966993193,5.385705594095246
-1.5762711864406778,2.898305084745763,1.132447480451707,5.386168776014954
-1.5762711864406778,3.0,1.121956415278471,5.387417741618558
-1.4745762711864405,-3.0,-1.4172057890733865,-1.7635328549157347
-1.4745762711864405,-2.8983050847457625,-1.4257893928710899,-1.818829785406474
-1.4745762711864405,-2.7966101694915255,-1.4347921790781197,-1.875316670150798
-1.4745762711864405,-2.694915254237288,-1.4442341708774862,-1.9330006123031112
-1.4745762711864405,-2.593220338983051,-1.4541357084341153,-1.9918836018947184
-1.4745762711864405,-2.4915254237288136,-1.4645172907857378,-2.0519616200319075
-1.4745762711864405,-2.389830508474576,-1.4753993804033145,-2.1132236566120257
-1.4745762711864405,-2.288135593220339,-1.4868021659983193,-2.175650646254118
-1.4745762711864405,-2.1864406779661016,-1.4987452794713192,-2.2392143319821174
-1.4745762711864405,-2.084745762711864,-1.5112474635631759,-2.3038760722737504
-1.4745762711864405,-1.9830508474576272,-1.524326187882762,-2.369585614453001
-1.4745762711864405,-1.8813559322033897,-1.5379972126406636,-2.4362798660134417
-1.4745762711864405,-1.7796610169491525,-1.552274101704219,-2.503881705121223
-1.4745762711864405,-1.6779661016949152,-1.5671676895663196,-2.5722988818680923
-1.4745762711864405,-1.5762711864406778,-1.582685510501498,-2.6414230721852503
-1.4745762711864405,-1.4745762711864405,-1.5988312025071592,-2.7111291557629116
-1.4745762711864405,-1.3728813559322033,-1.61560390343356,-2.7812747966315676
-1.4745762711864405,-1.271186440677966,-1.632997661707111,-2.85170040878273
-1.4745762711864405,-1.1694915254237288,-1.6510008888232337,-2.922229587730148
-1.4745762711864405,-1.0677966101694913,-1.6695958847704984,-2.992670080670805
-1.4745762711864405,-0.9661016949152543,-1.688758470090544,-3.0628153516400394
-1.4745762711864405,-0.8644067796610169,-1.708457758689446,-3.1324467731382497
-1.4745762711864405,-0.7627118644067794,-1.728656103175317,-3.201336442470631
-1.4745762711864405,-0.6610169491525424,-1.7493092389782081,-3.269250581047671
-1.4745762711864405,-0.5593220338983049,-1.7703666447120976,-3.335953431045404
-1.4745762711864405,-0.45762711864406747,-1.7917721244973248,-3.4012115202402304
-1.4745762711864405,-0.35593220338983045,-1.8134646040884315,-3.4647981274397956
-1.4745762711864405,-0.254237288135593,-1.835379117900969,-3.526497752785996
-1.4745762711864405,-0.15254237288135553,1.6391989925962158,6.019881829640721
-1.4745762711864405,-0.05084745762711851,1.61704506252872,5.962536862635109
-1.4745762711864405,0.05084745762711895,1.594875464360387,5.907617623145082
-1.4745762711864405,0.15254237288135597,1.572758554605197,5.855257046010863
-1.4745762711864405,0.25423728813559343,1.5507604029193796,5.805561249452483
-1.4745762711864405,0.3559322033898309,1.5289436996524115,5.758608722253179
-1.4745762711864405,0.4576271186440679,1.5073668252915673,5.714450369294291
-1.4745762711864405,0.5593220338983054,1.4860831096813532,5.673110348229599
-1.4745762711864405,0.6610169491525424,1.4651402949912535,5.634587589814263
-1.4745762711864405,0.7627118644067798,1.4445802030721135,5.598857867167444
-1.4745762711864405,0.8644067796610173,1.424438596284245,5.565876265819529
-1.4745762711864405,0.9661016949152543,1.4047452118932147,5.535579905804583
-1.4745762711864405,1.0677966101694913,1.3855239440672529,5.5078907770618315
-1.4745762711864405,1.1694915254237293,1.36679314433447,5.482718567058761
-1.4745762711864405,1.2711864406779663,1.348566010731864,5.459963381736554
-1.4745762711864405,1.3728813559322033,1.3308510372829638,5.4395182847699
-1.4745762711864405,1.4745762711864412,1.3136524982871847,5.421271603433919
-1.4745762711864405,1.5762711864406782,1.2969709456193232,5.405108970446312
-1.4745762711864405,1.6779661016949152,1.28080370132651,5.390915089020783
-1.4745762711864405,1.7796610169491531,1.265145331884052,5.37857522260787
-1.4745762711864405,1.8813559322033901,1.2499880942570805,5.367976421423393
-1.4745762711864405,1.9830508474576272,1.2353223472433528,5.359008505177469
-1.4745762711864405,2.084745762711865,1.2211369243629489,5.351564825891261
-1.4745762711864405,2.186440677966102,1.2074194667977252,5.3455428368662385
-1.4745762711864405,2.288135593220339,1.1941567165972888,5.340844494290506
-1.4745762711864405,2.389830508474577,1.1813347716159661,5.337376517119836
-1.4745762711864405,2.491525423728814,1.1689393044970142,5.335050529176643
-1.4745762711864405,2.593220338983051,1.1569557485494117,5.333783105207154
-1.4745762711864405,2.694915254237289,1.1453694536385772,5.333495740186574
-1.4745762711864405,2.796610169491526,1.1341658152975347,5.334114758655177
-1.4745762711864405,2.898305084745763,1.1233303802122796,5.335571178437293
-1.4745762711864405,3.0,1.1128489310879237,5.337800540825179
-1.3728813559322033,-3.0,-1.4042833077004901,-1.757537124335162
-1.3728813559322033,-2.8983050847457625,-1.4127657880481763,-1.8137683740430588
-1.3728813559322033,-2.7966101694915255,-1.4216799048832607,-1.8712761473805992
-1.3728813559322033,-2.694915254237288,-1.4310477283562721,-1.9300735524557089
-1.3728813559322033,-2.593220338983051,-1.4408918522471055,-1.9901686671500434
-1.3728813559322033,-2.4915254237288136,-1.45123524109624,-2.0515635513461987
-1.3728813559322033,-2.389830508474576,-1.462101035433843,-2.114253147802235
-1.3728813559322033,-2.288135593220339,-1.47351230917157,-2.1782240731142295
-1.3728813559322033,-2.1864406779661016,-1.4854917733155106,-2.243453305428342
-1.3728813559322033,-2.084745762711864,-1.4980614206384244,-2.309906782402608
-1.3728813559322033,-1.9830508474576272,-1.511242106947173,-2.3775379315427774
-1.3728813559322033,-1.8813559322033897,-1.5250530662414017,-2.446286165511317
-1.3728813559322033,-1.7796610169491525,-1.5395113595259566,-2.516075387231815
-1.3728813559322033,-1.6779661016949152,-1.5546312604358765,-2.586812563234077
-1.3728813559322033,-1.5762711864406778,-1.5704235852341786,-2.6583864380302016
-1.3728813559322033,-1.4745762711864405,-1.5868949801383776,-2.7306664762956556
-1.3728813559322033,-1.3728813559322033,-1.6040471851828269,-2.8035021317177353
-1.3728813559322033,-1.271186440677966,-1.6218763006203547,-2.876722549595198
-1.3728813559322033,-1.1694915254237288,-1.6403720886935877,-2.9501368123230165
-1.3728813559322033,-1.0677966101694913,-1.6595173497345406,-3.02353483036498
-1.3728813559322033,-0.9661016949152543,-1.6792874160652294,-3.096688964049953
-1.3728813559322033,-0.8644067796610169,-1.6996498090514751,-3.1693564321076195
-1.3728813559322033,-0.7627118644067794,-1.720564102920108,-3.2412825211454406
-1.3728813559322033,-0.6610169491525424,-1.7419820328233226,-3.3122045578837733
-1.3728813559322033,-0.5593220338983049,-1.7638478737965095,-3.381856546586274
-1.3728813559322033,-0.45762711864406747,-1.7860991020076844,-3.4499743134106047
-1.3728813559322033,-0.35593220338983045,-1.8086673310734904,-3.5163009444816344
-1.3728813559322033,-0.254237288135593,-1.8314794959637544,-3.580592262942309
-1.3728813559322033,-0.15254237288135553,1.6421877051567,5.963370144496501
-1.3728813559322033,-0.05084745762711851,1.6191185194571038,5.903805344798992
-1.3728813559322033,0.05084745762711895,1.5960382115771674,5.846882363115899
-1.3728813559322033,0.15254237288135597,1.573023727671246,5.792748300792157
-1.3728813559322033,0.25423728813559343,1.5501491662361468,5.741518589121378
-1.3728813559322033,0.3559322033898309,1.5274844672837888,5.693276144244476
-1.3728813559322033,0.4576271186440679,1.5050943143015794,5.6480716046021024
-1.3728813559322033,0.5593220338983054,1.4830372826478533,5.605924551295205
-1.3728813559322033,0.6610169491525424,1.4613652488810795,5.566825559595982
-1.3728813559322033,0.7627118644067798,1.4401230576127657,5.5307388968849525
-1.3728813559322033,0.8644067796610173,1.419348427461796,5.497605668957645
-1.3728813559322033,0.9661016949152543,1.3990720665734142,5.4673472208966745
-1.3728813559322033,1.0677966101694913,1.37931796128021,5.43986861677364
-1.3728813559322033,1.1694915254237293,1.3601037985900848,5.415062049768672
-1.3728813559322033,1.2711864406779663,1.3414414836569002,5.392810066342026
-1.3728813559322033,1.3728813559322033,1.3233377163857505,5.372988520954701
-1.3728813559322033,1.4745762711864412,1.305794595966181,5.355469208556345
-1.3728813559322033,1.5762711864406782,1.2888102276116657,5.3401221487182795
-1.3728813559322033,1.6779661016949152,1.2723793114597166,5.32681751691351
-1.3728813559322033,1.7796610169491531,1.2564936989783437,5.315427234819843
-1.3728813559322033,1.8813559322033901,1.2411429070262938,5.305826242966875
-1.3728813559322033,1.9830508474576272,1.2263145837676392,5.297893486206722
-1.3728813559322033,2.084745762711865,1.2119949238994048,5.2915126461535955
-1.3728813559322033,2.186440677966102,1.1981690331453456,5.286572655721297
-1.3728813559322033,2.288135593220339,1.1848212437788679,5.282968029940586
-1.3728813559322033,2.389830508474577,1.171935384166395,5.280599045003333
-1.3728813559322033,2.491525423728814,1.1594950060784606,5.2793717944770915
-1.3728813559322033,2.593220338983051,1.147483573904169,5.279198148259531
-1.3728813559322033,2.694915254237289,1.1358846200184975,5.279995636385516
-1.3728813559322033,2.796610169491526,1.1246818704702677,5.281687276456992
-1.3728813559322033,2.898305084745763,1.1138593449454905,5.284201360361282
-1.3728813559322033,3.0,1.1034014346663845,5.287471213145533
-1.271186440677966,-3.0,-1.3909507414073339,-1.7502815696023921
-1.271186440677966,-2.8983050847457625,-1.3993106543150335,-1.8074297500412109
-1.271186440677966,-2.7966101694915255,-1.4081140123242344,-1.865945157541738
-1.271186440677966,-2.694915254237288,-1.4173850483736405,-1.9258477831011014
-1.271186440677966,-2.593220338983051,-1.427148761762584,-1.987152779794921
-1.271186440677966,-2.4915254237288136,-1.4374307763085192,-2.049869385608769
-1.271186440677966,-2.389830508474576,-1.4482571522248195,-2.113999706263936
-1.271186440677966,-2.288135593220339,-1.459654144002394,-2.1795373548214094
-1.271186440677966,-2.1864406779661016,-1.4716478963348787,-2.24646595022294
-1.271186440677966,-2.084745762711864,-1.4842640702863583,-2.31475748435445
-1.271186440677966,-1.9830508474576272,-1.497527392637343,-2.3843705770242885
-1.271186440677966,-1.8813559322033897,-1.5114611228622672,-2.4552486506782105
-1.271186440677966,-1.7796610169491525,-1.526086434710264,-2.527318071791604
-1.271186440677966,-1.6779661016949152,-1.5414217130954406,-2.6004863234689792
-1.271186440677966,-1.5762711864406778,-1.5574817721277847,-2.6746402932049795
-1.271186440677966,-1.4745762711864405,-1.5742770067145382,-2.7496447798299206
-1.271186440677966,-1.3728813559322033,-1.5918124981626793,-2.8253413425167877
-1.271186440677966,-1.271186440677966,-1.6100871033174922,-2.9015476297890865
-1.271186440677966,-1.1694915254237288,-1.6290925663879703,-2.9780573345170014
-1.271186440677966,-1.0677966101694913,-1.6488127018093386,-3.054640918304613
-1.271186440677966,-0.9661016949152543,-1.6692227040225345,-3.1310472319124685
-1.271186440677966,-0.8644067796610169,-1.6902886444172505,-3.207006124663325
-1.271186440677966,-0.7627118644067794,-1.7119672153420336,-3.2822320840160355
-1.271186440677966,-0.6610169491525424,-1.7342057747105188,-3.3564288780330926
-1.271186440677966,-0.5593220338983049,-1.7569427315738921,-3.4292950928063504
-1.271186440677966,-0.45762711864406747,-1.7801082932355319,-3.500530371774246
-1.271186440677966,-0.35593220338983045,-1.8036255693335017,-3.569842084596397
-1.271186440677966,-0.254237288135593,-1.8274120002390672,-3.636952091334966
-1.271186440677966,-0.15254237288135553,1.6452658931169761,5.904388979610133
-1.271186440677966,-0.05084745762711851,1.6212028665833844,5.842427027098628
-1.271186440677966,0.05084745762711895,1.5971346556644272,5.783352874038645
-1.271186440677966,0.15254237288135597,1.5731482791821507,5.727329755315164
-1.271186440677966,0.25423728813559343,1.5493271840402805,5.674483254814901
-1.271186440677966,0.3559322033898309,1.5257496635849281,5.624900461526563
-1.271186440677966,0.4576271186440679,1.5024875582876243,5.578630501249313
-1.271186440677966,0.5593220338983054,1.4796052790391132,5.535686295674617
-1.271186440677966,0.6610169491525424,1.4571591667518655,5.496047333148134
-1.271186440677966,0.7627118644067798,1.4351971778005796,5.459663196316758
-1.271186440677966,0.8644067796610173,1.4137588653603868,5.426457580823117
-1.271186440677966,0.9661016949152543,1.392875613148287,5.396332552233263
-1.271186440677966,1.0677966101694913,1.3725710706289096,5.369172819219657
-1.271186440677966,1.1694915254237293,1.352861736799342,5.344849842651069
-1.271186440677966,1.2711864406779663,1.3337576421012933,5.323225646106904
-1.271186440677966,1.3728813559322033,1.3152630834968382,5.304156238136494
-1.271186440677966,1.4745762711864412,1.2973773749940234,5.287494596629811
-1.271186440677966,1.5762711864406782,1.28009558381962,5.273093198849606
-1.271186440677966,1.6779661016949152,1.2634092301743074,5.260806106231626
-1.271186440677966,1.7796610169491531,1.2473069355144661,5.250490631211019
-1.271186440677966,1.8813559322033901,1.231775010275757,5.242008624925422
-1.271186440677966,1.9830508474576272,1.2167979767722485,5.235227430837314
-1.271186440677966,2.084745762711865,1.2023590266941573,5.230020551348582
-1.271186440677966,2.186440677966102,1.1884404152958432,5.22626807351322
-1.271186440677966,2.288135593220339,1.1750237961658583,5.223856896994167
-1.271186440677966,2.389830508474577,1.1620905015684466,5.22268080326824
-1.271186440677966,2.491525423728814,1.1496217739005659,5.222640400375627
-1.271186440677966,2.593220338983051,1.1375989539623568,5.22364297267985
-1.271186440677966,2.694915254237289,1.1260036316117032,5.225602260447754
-1.271186440677966,2.796610169491526,1.1148177640610861,5.228438189759839
-1.271186440677966,2.898305084745763,1.1040237666516464,5.232076569416781
-1.271186440677966,3.0,1.0936045804602483,5.236448768155486
-1.1694915254237288,-3.0,-1.3771982511199865,-1.741682163537752
-1.1694915254237288,-2.8983050847457625,-1.385412221235703,-1.7997232534479517
-1.1694915254237288,-2.7966101694915255,-1.3940805705336667,-1.859226147032535
-1.1694915254237288,-2.694915254237288,-1.4032297964207672,-1.9202186606706746
-1.1694915254237288,-2.593220338983051,-1.412887444352275,-1.9827240986137582
-1.1694915254237288,-2.4915254237288136,-1.423081984251659,-2.0467600935415664
-1.1694915254237288,-2.389830508474576,-1.4338426367961463,-2.112337274837353
-1.1694915254237288,-2.288135593220339,-1.4451991398146367,-2.1794577550169407
-1.1694915254237288,-2.1864406779661016,-1.4571814443216207,-2.2481134299126713
-1.1694915254237288,-2.084745762711864,-1.4698193293742579,-2.3182840958876474
-1.1694915254237288,-1.9830508474576272,-1.4831419252105342,-2.389935398090568
-1.1694915254237288,-1.8813559322033897,-1.497177135277545,-2.463016638059499
-1.1694915254237288,-1.7796610169491525,-1.5119509501085895,-2.5374584871932555
-1.1694915254237288,-1.6779661016949152,-1.5274866498975004,-2.6131706747772725
-1.1694915254237288,-1.5762711864406778,-1.5438038983728342,-2.690039744924639
-1.1694915254237288,-1.4745762711864405,-1.5609177384356627,-2.767927004796075
-1.1694915254237288,-1.3728813559322033,-1.5788375100620065,-2.846666814669174
-1.1694915254237288,-1.271186440677966,-1.5975657229676954,-2.926065395593888
-1.1694915254237288,-1.1694915254237288,-1.6170969298663613,-3.00590034811436
-1.1694915254237288,-1.0677966101694913,-1.637416659689948,-3.0859210805581627
-1.1694915254237288,-0.9661016949152543,-1.658500482209539,-3.1658503320557134
-1.1694915254237288,-0.8644067796610169,-1.6803132839431403,-3.2453869387589314
-1.1694915254237288,-0.7627118644067794,-1.7028088376732708,-3.324209928659168
-1.1694915254237288,-0.6610169491525424,-1.7259297420865969,-3.401983941401035
-1.1694915254237288,-0.5593220338983049,-1.7496077924591042,-3.4783658597119542
-1.1694915254237288,-0.45762711864406747,-1.773764817696084,-3.5530124189366417
-1.1694915254237288,-0.35593220338983045,-1.7983139848877157,-3.6255884457058674
-1.1694915254237288,-0.254237288135593,-1.823161533225647,-3.695775283530894
-1.1694915254237288,-0.15254237288135553,1.648438082989696,5.842713304423242
-1.1694915254237288,-0.05084745762711851,1.6232920987699706,5.778154975197452
-1.1694915254237288,0.05084745762711895,1.5981486638804685,5.716766035130171
-1.1694915254237288,0.15254237288135597,1.5731066824522881,5.658728137124873
-1.1694915254237288,0.25423728813559343,1.5482605425824696,5.6041778516658765
-1.1694915254237288,0.3559322033898309,1.5236981970005927,5.553205883483896
-1.1694915254237288,0.4576271186440679,1.4994996220797354,5.50585804989433
-1.1694915254237288,0.5593220338983054,1.475735702759396,5.462137799153233
-1.1694915254237288,0.6610169491525424,1.4524675537059344,5.422009960046643
-1.1694915254237288,0.7627118644067798,1.4297462542961625,5.3854053691593196
-1.1694915254237288,0.8644067796610173,1.407612949874987,5.352226017759875
-1.1694915254237288,0.9661016949152543,1.3860992555885474,5.322350388545775
-1.1694915254237288,1.0677966101694913,1.3652278917554783,5.2956387033245225
-1.1694915254237288,1.1694915254237293,1.3450134799080031,5.271937865332854
-1.1694915254237288,1.2711864406779663,1.3254634343973386,5.251085944935138
-1.1694915254237288,1.3728813559322033,1.3065788937560558,5.232916117873431
-1.1694915254237288,1.4745762711864412,1.2883556469819681,5.217260016672387
-1.1694915254237288,1.5762711864406782,1.270785021080476,5.2039504962126735
-1.1694915254237288,1.6779661016949152,1.253854706552178,5.1928238436917695
-1.1694915254237288,1.7796610169491531,1.2375495064389848,5.183721482221348
-1.1694915254237288,1.8813559322033901,1.221852001786752,5.17649122785266
-1.1694915254237288,1.9830508474576272,1.2067431319345892,5.170988163782647
-1.1694915254237288,2.084745762711865,1.1922026920460196,5.167075194711034
-1.1694915254237288,2.186440677966102,1.1782097529825148,5.164623340390673
-1.1694915254237288,2.288135593220339,1.1647430102412974,5.163511821630517
-1.1694915254237288,2.389830508474577,1.1517810694847674,5.16362798534842
-1.1694915254237288,2.491525423728814,1.1393026763992973,5.164867108421827
-1.1694915254237288,2.593220338983051,1.1272868984208653,5.167132113505579
