z_real,z_imag,target_real,target_imag
-2.536231884057968955e-01,-2.282608695652173836e+00,-3.732577168431343573e-01,4.879501040747295515e-01
-1.811594202898549888e-01,-2.282608695652173836e+00,-4.112065608446277554e-01,4.604651561238980451e-01
-1.086956521739130821e-01,-2.282608695652173836e+00,-4.465677487218930874e-01,4.291584295381873360e-01
-3.623188405797073131e-02,-2.282608695652173836e+00,-4.788577959456676303e-01,3.943843280530198170e-01
3.623188405797117539e-02,-2.282608695652173836e+00,-5.076464989753148860e-01,3.565653082254078843e-01
1.086956521739130821e-01,-2.282608695652173836e+00,-5.325679459063469290e-01,3.161820596354536494e-01
1.811594202898549888e-01,-2.282608695652173836e+00,-5.533294737843001965e-01,2.737617378807012392e-01
2.536231884057973396e-01,-2.282608695652173836e+00,-5.697182022896596365e-01,2.298647368112981537e-01
3.260869565217392463e-01,-2.282608695652173836e+00,-5.816049030965305677e-01,1.850705598587560063e-01
3.985507246376811530e-01,-2.282608695652173836e+00,-5.889451074589006074e-01,1.399633861105535337e-01
4.710144927536235038e-01,-2.282608695652173836e+00,-5.917774996776078433e-01,9.511792313347848526e-02
5.434782608695654105e-01,-2.282608695652173836e+00,-5.902197795335875075e-01,5.108609748594222094e-02
6.159420289855073172e-01,-2.282608695652173836e+00,-5.844622926175302435e-01,8.385060851274717120e-03
6.884057971014492239e-01,-2.282608695652173836e+00,-5.747598164145049093e-01,-3.251310720507336743e-02
7.608695652173915747e-01,-2.282608695652173836e+00,-5.614219478435578115e-01,-7.118973025167096846e-02
8.333333333333334814e-01,-2.282608695652173836e+00,-5.448025637866907855e-01,-1.072857463612824219e-01
9.057971014492753881e-01,-2.282608695652173836e+00,-5.252888219695646121e-01,-1.405057585157452049e-01
9.782608695652177389e-01,-2.282608695652173836e+00,-5.032901396582898368e-01,-1.706199834930161585e-01
1.050724637681159646e+00,-2.282608695652173836e+00,-4.792275377664154679e-01,-1.974642429505910624e-01
1.123188405797101552e+00,-2.282608695652173836e+00,-4.535236745206929210e-01,-2.209382052354711135e-01
1.195652173913043459e+00,-2.282608695652173836e+00,-4.265938221180359258e-01,-2.410021309341023044e-01
1.268115942028985810e+00,-2.282608695652173836e+00,-3.988379674651608142e-01,-2.576724001669027375e-01
1.340579710144927716e+00,-2.282608695652173836e+00,-3.706341487491738307e-01,-2.710161072410455785e-01
1.413043478260869623e+00,-2.282608695652173836e+00,-3.423330766718428730e-01,-2.811450014048190726e-01
1.485507246376811530e+00,-2.282608695652173836e+00,-3.142540349254690502e-01,-2.882090343561062307e-01
1.557971014492753881e+00,-2.282608695652173836e+00,-2.866820100449484765e-01,-2.923897491056674514e-01
1.630434782608696231e+00,-2.282608695652173836e+00,-2.598659663941540465e-01,-2.938937137843070646e-01
1.702898550724637694e+00,-2.282608695652173836e+00,-2.340181573117576241e-01,-2.929461705941694971e-01
1.775362318840580045e+00,-2.282608695652173836e+00,-2.093143474644483804e-01,-2.897850364255116773e-01
1.847826086956521507e+00,-2.282608695652173836e+00,-1.858948130726969239e-01,-2.846553592728632842e-01
1.920289855072463858e+00,-2.282608695652173836e+00,-1.638659846058928282e-01,-2.778043045996776428e-01
1.992753623188406209e+00,-2.282608695652173836e+00,-1.433025995080687842e-01,-2.694767189217057157e-01
2.065217391304347672e+00,-2.282608695652173836e+00,-1.242502393086048623e-01,-2.599112944765840094e-01
2.137681159420290022e+00,-2.282608695652173836e+00,-1.067281350167703091e-01,-2.493373390333311901e-01
