# re(psi_t) im(psi_t) re(psi_t+dt) im(psi_t+dt)
-0.06708610348106987 -0.8452355814514988 -0.14962990283938515 -0.8260139114415626
-0.10870156664928778 -0.8366327104354694 -0.18977514166737888 -0.8134259165259965
-0.14962990283938496 -0.8260139114415627 -0.22904423472371738 -0.7989199391535934
-0.18977514166737872 -0.8134259165259965 -0.26734726022636757 -0.7825515009645121
-0.22904423472371738 -0.7989199391535934 -0.30459761778382893 -0.7643802494430251
-0.26734726022636757 -0.7825515009645121 -0.3407122128772617 -0.7444697670368614
-0.30459761778382893 -0.7643802494430251 -0.3756116307006277 -0.7228873722916555
-0.3407122128772617 -0.7444697670368614 -0.40922029902806173 -0.69970391357948
-0.3756116307006277 -0.7228873722916555 -0.44146663980855766 -0.6749935560132836
-0.40922029902806173 -0.69970391357948 -0.47228320921933575 -0.6488335621502841
-0.44146663980855727 -0.6749935560132838 -0.5016068259409412 -0.6213040670969632
-0.47228320921933575 -0.6488335621502841 -0.5293786874490469 -0.5924878486362823
-0.5016068259409412 -0.6213040670969632 -0.5555444741500914 -0.5624700930040629
-0.5293786874490469 -0.5924878486362823 -0.5800544412201286 -0.5313381569461627
-0.5555444741500914 -0.5624700930040629 -0.6028634980385528 -0.49918132669114923
-0.5800544412201286 -0.5313381569461627 -0.6239312751406088 -0.4660905744745837
-0.6028634980385528 -0.49918132669114923 -0.6432221786446932 -0.4321583132508737
-0.6239312751406085 -0.46609057447458396 -0.6607054321423678 -0.3974781502268538
-0.6432221786446932 -0.4321583132508737 -0.6763551060706013 -0.3621446398479215
-0.6607054321423678 -0.3974781502268538 -0.6901501346170199 -0.32625303686264584
-0.6763551060706013 -0.3621446398479215 -0.702074320239749 -0.28989905008533706
-0.6901501346170199 -0.32625303686264584 -0.7121163259137298 -0.253178597468162
-0.702074320239749 -0.28989905008533745 -0.7202696552451087 -0.2161875630849968
-0.7121163259137298 -0.253178597468162 -0.7265326206243704 -0.1790215566184328
-0.7202696552451087 -0.2161875630849968 -0.7309082996172194 -0.1417756759291665
-0.7265326206243704 -0.1790215566184328 -0.7334044798197937 -0.10454427327350019
-0.7309082996172194 -0.1417756759291665 -0.7340335924315059 -0.06742072571989675
-0.7334044798197936 -0.10454427327350052 -0.7328126348246347 -0.030497210299486557
-0.7340335924315059 -0.06742072571989675 -0.7297630824146425 0.006135515591773206
-0.7328126348246347 -0.030497210299486557 -0.724910790159056 0.0423883280399388
-0.7297630824146425 0.006135515591773206 -0.7182858840355274 0.0781739442289875
-0.724910790159056 0.0423883280399388 -0.7099226428713805 0.11340712336627505
-0.7182858840355275 0.07817394422898719 -0.6998593709174791 0.14800486047942135
-0.7099226428713805 0.11340712336627505 -0.6881382615785905 0.18188657266875094
-0.6998593709174791 0.14800486047942135 -0.6748052527305366 0.21497427742251451
-0.6881382615785905 0.18188657266875094 -0.6599098740712657 0.247192762625963
-0.6748052527305366 0.21497427742251451 -0.6435050869685559 0.2784697479198708
-0.6599098740712659 0.2471927626259627 -0.6256471172812837 0.30873603708927666
-0.6435050869685559 0.2784697479198708 -0.6063952816441152 0.3379256611889021
-0.6256471172812837 0.30873603708927666 -0.585811807717008 0.3659760121379073
-0.6063952816441152 0.3379256611889021 -0.5639616489110901 0.39282796654324265
-0.585811807717008 0.3659760121379073 -0.5409122941112655 0.4184259995377879
-0.5639616489110904 0.3928279665432424 -0.5167335729232826 0.4427182884466902
-0.5409122941112655 0.4184259995377879 -0.4914974569789976 0.4656568061227087
-0.5167335729232826 0.4427182884466902 -0.4652778578381562 0.48719740381891646
-0.4914974569789976 0.4656568061227087 -0.4381504220281983 0.5072998834946972
-0.4652778578381562 0.48719740381891646 -0.4101923237654103 0.5259280594785507
-0.4381504220281983 0.5072998834946972 -0.38148205590115036 0.5430498094387207
-0.4101923237654103 0.5259280594785507 -0.3520992196359297 0.5586371146400003
-0.38148205590114986 0.5430498094387209 -0.32212431354182425 0.5726660894921998
-0.3520992196359292 0.5586371146400007 -0.2916385224300533 0.585117000422601
-0.32212431354182425 0.5726660894921998 -0.2607235065955996 0.5959742741312272
-0.2916385224300533 0.585117000422601 -0.22946119196452447 0.6052264953138277
-0.2607235065955996 0.5959742741312272 -0.19793356166211218 0.6128663939630988
-0.2294611919645239 0.6052264953138278 -0.16622244951126924 0.6188908223837376
-0.1979335616621116 0.6128663939630989 -0.1344093359606821 0.6233007220814104
